_id,trans_after,revenue_after,test_coupon,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,race,gender
10638,0,0,control,google,5,108.98,1,24,something,minority,female
10639,0,0,control,google,6,66.99,1,26,something,white,female
10640,0,0,control,google,0,0,3,17,nothing,minority,female
10641,0,0,control,instagram,1,61.99,0,21,nothing,white,female
10642,0,0,coupon,google,4,54.99,5,6,something,white,male
10643,0,0,control,facebook,2,70.99,4,16,nothing,minority,female
10644,0,0,control,other,4,47.99,0,21,nothing,white,female
10645,0,0,control,facebook,3,69.49,0,19,nothing,white,female
10646,0,0,control,google,1,36.99,4,4,something,white,male
10647,0,0,control,instagram,8,71.49,7,26,nothing,white,female
10648,0,0,control,referral,0,0,1,5,something,white,male
10649,0,0,coupon,facebook,1,62.49,2,12,nothing,white,female
10650,0,0,control,google,3,60.49,5,11,nothing,minority,male
10651,0,0,coupon,google,0,0,1,9,nothing,minority,male
10652,0,0,control,facebook,0,0,3,2,nothing,white,male
10653,0,0,control,google,2,141.98,7,20,nothing,white,female
10654,1,35.99,control,instagram,0,0,0,19,something,white,female
10655,0,0,coupon,facebook,2,69.99,5,6,nothing,white,male
10656,0,0,control,instagram,6,70.99,7,22,nothing,minority,female
10657,0,0,control,facebook,2,76.99,3,15,something,white,female
10658,0,0,control,google,6,44.49,0,17,nothing,minority,female
10659,0,0,control,instagram,6,66.49,1,11,nothing,white,male
10660,0,0,control,google,1,109.98,6,7,something,white,male
10661,0,0,control,referral,2,67.99,1,16,something,white,female
10662,0,0,control,google,0,0,6,5,something,white,male
10663,0,0,coupon,google,2,55.99,4,11,nothing,minority,female
10664,0,0,control,facebook,0,0,5,20,nothing,white,female
10665,0,0,coupon,google,0,0,6,1,nothing,white,male
10666,0,0,control,facebook,7,147.98,6,21,something,white,male
10667,0,0,coupon,instagram,0,0,0,14,something,white,male
10668,0,0,coupon,google,1,70.49,2,17,nothing,white,female
10669,0,0,control,facebook,1,103.98,4,13,nothing,white,female
10670,0,0,control,instagram,6,55.99,4,9,nothing,white,female
10671,0,0,control,instagram,0,0,3,20,nothing,minority,female
10672,0,0,coupon,google,0,0,3,31,nothing,white,female
10673,0,0,control,instagram,1,61.99,6,21,nothing,white,female
10674,0,0,coupon,facebook,2,131.98,3,16,nothing,white,male
10675,0,0,coupon,instagram,2,70.99,5,15,nothing,white,female
10676,0,0,control,google,0,0,7,13,nothing,white,female
10677,0,0,coupon,google,4,64.49,5,15,nothing,white,male
10678,0,0,coupon,instagram,3,130.98,7,13,nothing,white,female
10679,0,0,control,google,6,185.97,5,7,nothing,minority,female
10680,0,0,control,instagram,9,181.47,3,13,nothing,white,female
10681,0,0,control,instagram,0,0,4,16,nothing,white,female
10682,0,0,control,facebook,1,67.99,0,23,nothing,white,female
10683,0,0,coupon,google,0,0,5,4,something,white,male
10684,0,0,coupon,facebook,1,82.49,2,14,nothing,white,female
10685,0,0,coupon,referral,0,0,0,22,something,white,male
10686,0,0,control,google,0,0,7,18,nothing,minority,female
10687,0,0,coupon,facebook,0,0,1,4,something,white,male
10688,0,0,coupon,facebook,0,0,0,18,nothing,minority,female
10689,0,0,coupon,google,0,0,1,11,something,white,male
10690,0,0,coupon,google,1,70.99,0,22,nothing,minority,female
10691,0,0,control,instagram,1,62.99,5,22,nothing,white,female
10692,0,0,control,google,3,62.99,3,22,something,minority,female
10693,0,0,coupon,instagram,2,74.99,1,26,something,white,female
10694,0,0,coupon,instagram,0,0,2,22,nothing,white,female
10695,0,0,coupon,google,16,215.97,4,17,nothing,white,female
10696,0,0,control,facebook,0,0,1,1,something,white,male
10697,0,0,coupon,google,13,143.98,1,19,nothing,minority,female
10698,0,0,coupon,instagram,0,0,0,16,nothing,white,female
10699,0,0,control,google,0,0,1,10,nothing,white,male
10700,1,61.592,coupon,facebook,1,153.98,2,7,something,white,male
10701,0,0,coupon,instagram,0,0,6,17,nothing,white,male
10702,0,0,control,facebook,7,72.99,7,13,something,white,male
10703,0,0,coupon,google,0,0,7,8,nothing,minority,male
10704,1,46.792,coupon,instagram,0,0,2,19,nothing,white,female
10705,0,0,control,instagram,1,118.98,6,16,nothing,white,male
10706,0,0,coupon,google,1,118.98,4,17,nothing,white,female
10707,0,0,coupon,instagram,4,55.49,2,24,nothing,white,female
10708,0,0,coupon,google,0,0,4,17,nothing,white,female
10709,0,0,coupon,other,1,51.99,7,13,nothing,white,male
10710,0,0,control,instagram,2,93.98,4,3,nothing,white,male
10711,0,0,coupon,google,0,0,5,18,something,white,female
10712,0,0,coupon,facebook,1,58.99,2,19,nothing,white,female
10713,0,0,control,facebook,0,0,5,11,nothing,white,male
10714,0,0,control,facebook,3,59.99,6,7,nothing,white,male
10715,1,42.392,coupon,instagram,0,0,6,15,something,white,female
10716,0,0,control,google,2,70.99,5,9,nothing,minority,male
10717,0,0,coupon,google,8,50.99,0,24,nothing,minority,female
10718,0,0,coupon,instagram,3,73.49,6,17,nothing,white,female
10719,0,0,control,google,9,139.98,6,20,nothing,white,female
10720,1,55.99,control,google,1,55.99,0,17,nothing,white,female
10721,0,0,coupon,facebook,4,40.49,0,26,nothing,white,female
10722,1,65.592,coupon,instagram,3,81.99,4,16,nothing,white,female
10723,0,0,coupon,google,0,0,7,6,nothing,white,male
10724,0,0,coupon,instagram,5,74.99,0,9,nothing,white,male
10725,0,0,control,facebook,2,51.49,1,10,something,white,male
10726,0,0,control,referral,2,65.49,3,13,nothing,white,male
10727,0,0,coupon,instagram,6,185.97,4,16,nothing,white,female
10728,1,37.592,coupon,facebook,9,46.99,2,2,something,white,male
10729,0,0,control,facebook,0,0,4,18,nothing,white,female
10730,0,0,coupon,google,0,0,4,19,something,white,female
10731,0,0,control,google,0,0,5,1,something,white,male
10732,0,0,control,facebook,1,136.98,6,28,nothing,white,female
10733,0,0,coupon,instagram,5,55.49,2,22,something,white,female
10734,0,0,control,facebook,0,0,1,13,nothing,white,female
10735,1,49.192,coupon,facebook,7,61.49,4,11,nothing,white,female
10736,0,0,coupon,google,4,57.99,2,11,nothing,minority,female
10737,0,0,coupon,google,3,118.98,0,16,something,minority,male
10738,0,0,coupon,google,3,140.98,0,14,nothing,white,female
10739,0,0,control,google,1,52.99,5,24,something,white,female
10740,0,0,control,instagram,8,57.99,4,3,nothing,white,male
10741,0,0,control,instagram,3,69.99,2,18,nothing,white,female
10742,0,0,coupon,facebook,4,120.98,5,4,something,white,male
10743,0,0,coupon,facebook,0,0,3,12,nothing,white,female
10744,0,0,coupon,referral,1,61.49,4,14,nothing,white,male
10745,1,54.392,coupon,facebook,5,67.99,1,13,nothing,white,female
10746,0,0,coupon,facebook,5,82.99,5,6,nothing,white,female
10747,0,0,control,facebook,0,0,1,9,nothing,white,female
10748,0,0,control,instagram,0,0,6,4,nothing,white,female
10749,0,0,control,facebook,3,67.49,2,20,nothing,white,female
10750,0,0,coupon,facebook,3,68.49,4,17,nothing,white,female
10751,0,0,control,google,3,61.99,2,11,nothing,white,male
10752,0,0,coupon,referral,0,0,5,26,something,white,female
10753,0,0,control,instagram,1,51.49,1,24,nothing,white,female
10754,0,0,coupon,facebook,1,71.99,3,3,something,white,male
10755,0,0,control,google,2,63.49,6,7,nothing,minority,female
10756,0,0,coupon,facebook,0,0,0,15,something,white,male
10757,0,0,control,instagram,0,0,5,18,nothing,white,female
10758,0,0,control,instagram,1,63.49,4,24,nothing,white,female
10759,0,0,control,google,0,0,5,18,nothing,minority,female
10760,0,0,coupon,google,0,0,1,16,something,white,female
10761,0,0,coupon,facebook,1,100.98,6,19,nothing,white,female
10762,0,0,control,instagram,3,119.98,0,14,nothing,white,male
10763,0,0,control,facebook,7,66.49,5,12,nothing,white,male
10764,0,0,coupon,google,0,0,1,16,something,white,female
10765,0,0,control,google,0,0,3,17,nothing,white,female
10766,0,0,coupon,instagram,0,0,4,8,nothing,white,male
10767,0,0,coupon,facebook,3,59.99,6,18,nothing,white,female
10768,0,0,coupon,google,3,139.98,1,2,something,white,male
10769,0,0,coupon,google,0,0,1,14,nothing,white,female
10770,0,0,control,facebook,3,47.99,2,17,nothing,white,female
10771,0,0,control,google,0,0,2,21,nothing,minority,female
10772,0,0,coupon,google,1,133.98,2,4,nothing,minority,male
10773,1,47.992,coupon,instagram,3,119.98,0,17,nothing,white,female
10774,1,55.192,coupon,google,4,68.99,6,12,something,minority,female
10775,0,0,coupon,instagram,1,52.99,0,20,nothing,white,female
10776,0,0,coupon,google,1,223.47,6,11,nothing,white,female
10777,0,0,control,facebook,0,0,2,4,nothing,white,male
10778,0,0,coupon,facebook,1,52.99,4,19,something,white,female
10779,2,108.784,coupon,google,13,67.99,2,10,nothing,white,male
10780,0,0,coupon,google,0,0,2,15,nothing,white,female
10781,0,0,coupon,google,1,70.49,6,21,nothing,minority,female
10782,0,0,control,instagram,0,0,0,9,something,white,male
10783,0,0,control,google,3,227.97,3,16,nothing,white,male
10784,1,55.592,coupon,instagram,0,0,1,25,nothing,white,female
10785,0,0,coupon,google,6,83.99,1,13,nothing,minority,male
10786,0,0,coupon,instagram,0,0,6,25,nothing,white,female
10787,0,0,control,instagram,1,74.99,5,22,something,white,male
10788,0,0,control,facebook,0,0,4,20,nothing,white,female
10789,0,0,coupon,facebook,0,0,0,8,something,white,male
10790,0,0,control,facebook,2,43.99,7,13,something,white,female
10791,0,0,coupon,google,3,151.98,4,20,nothing,minority,female
10792,0,0,control,google,0,0,1,22,something,minority,female
10793,1,44.99,control,referral,2,89.98,6,16,something,white,female
10794,0,0,control,google,7,64.99,5,19,nothing,minority,female
10795,0,0,control,instagram,0,0,1,22,nothing,white,female
10796,0,0,control,instagram,1,56.49,5,10,something,white,female
10797,0,0,control,google,2,63.99,0,21,nothing,minority,female
10798,0,0,control,facebook,0,0,6,14,something,white,male
10799,0,0,control,referral,2,68.99,2,15,nothing,minority,female
10800,0,0,control,facebook,0,0,4,20,nothing,white,female
10801,0,0,control,facebook,1,101.98,4,20,nothing,white,female
10802,0,0,control,google,4,70.99,2,11,nothing,white,male
10803,0,0,coupon,google,5,105.98,3,13,something,minority,female
10804,0,0,control,instagram,5,46.49,6,15,nothing,white,female
10805,0,0,coupon,google,0,0,4,19,something,white,female
10806,2,111.184,coupon,instagram,11,138.98,2,20,something,white,female
10807,0,0,coupon,google,1,62.99,6,9,nothing,white,male
10808,0,0,coupon,google,3,56.49,2,18,something,minority,female
10809,0,0,coupon,instagram,0,0,4,15,nothing,white,female
10810,0,0,coupon,google,0,0,5,12,nothing,minority,female
10811,0,0,control,facebook,1,65.99,1,25,nothing,white,female
10812,1,55.99,control,instagram,0,0,5,18,something,white,female
10813,1,75.49,control,instagram,3,226.47,0,16,nothing,white,female
10814,0,0,coupon,google,2,47.99,5,1,nothing,white,male
10815,0,0,coupon,instagram,1,61.99,0,16,something,white,female
10816,0,0,coupon,facebook,6,86.99,5,14,nothing,white,male
10817,0,0,control,facebook,1,72.98,2,2,nothing,white,male
10818,1,55.192,coupon,instagram,9,68.99,5,15,nothing,white,female
10819,4,211.96,control,facebook,7,52.99,2,18,nothing,white,female
10820,0,0,coupon,google,0,0,5,17,something,minority,male
10821,0,0,coupon,facebook,0,0,1,3,nothing,white,male
10822,0,0,control,facebook,3,46.49,3,16,nothing,white,female
10823,0,0,control,google,1,55.49,0,1,something,white,male
10824,1,40.792,coupon,instagram,1,50.99,5,19,nothing,white,female
10825,0,0,control,instagram,4,52.99,1,16,nothing,white,female
10826,0,0,control,facebook,4,149.97,0,1,something,white,male
10827,0,0,coupon,google,0,0,3,3,nothing,minority,male
10828,0,0,coupon,facebook,1,34.49,2,21,nothing,white,female
10829,0,0,coupon,facebook,4,61.49,6,13,nothing,white,female
10830,0,0,coupon,instagram,2,61.49,5,17,nothing,white,female
10831,1,62.99,control,google,14,62.99,7,10,something,white,male
10832,0,0,control,instagram,7,71.99,4,3,nothing,white,male
10833,0,0,coupon,google,2,123.98,7,18,nothing,white,male
10834,0,0,control,google,0,0,6,17,something,minority,male
10835,0,0,control,google,0,0,5,16,nothing,white,female
10836,0,0,coupon,google,1,105.98,0,4,nothing,white,male
10837,1,44.792,coupon,instagram,2,55.99,3,9,something,white,male
10838,0,0,control,instagram,3,165.98,4,26,nothing,white,female
10839,2,126.98,control,google,11,63.49,1,3,something,white,male
10840,0,0,control,instagram,0,0,3,5,nothing,white,male
10841,0,0,coupon,google,3,46.99,2,16,nothing,minority,female
10842,0,0,coupon,instagram,5,51.99,4,9,nothing,white,female
10843,0,0,coupon,facebook,0,0,5,11,something,white,female
10844,0,0,control,instagram,0,0,3,15,nothing,white,male
10845,0,0,coupon,facebook,1,117.98,3,1,nothing,white,male
10846,0,0,control,instagram,0,0,4,18,nothing,minority,female
10847,2,121.98,control,google,5,60.99,5,11,something,white,male
10848,0,0,control,facebook,0,0,7,13,something,white,male
10849,0,0,coupon,instagram,0,0,6,14,nothing,white,female
10850,0,0,coupon,instagram,2,119.98,0,16,nothing,white,female
10851,0,0,control,instagram,5,74.99,5,5,something,white,male
10852,0,0,control,referral,1,125.98,0,18,nothing,white,female
10853,0,0,coupon,google,3,83.98,2,16,nothing,white,female
10854,0,0,control,instagram,2,100.98,1,11,something,white,male
10855,0,0,control,google,2,60.99,0,1,something,minority,male
10856,0,0,control,google,0,0,7,15,nothing,white,female
10857,0,0,coupon,instagram,0,0,4,4,nothing,white,male
10858,0,0,coupon,instagram,0,0,3,18,nothing,white,female
10859,0,0,coupon,instagram,0,0,1,19,something,white,female
10860,0,0,control,google,2,47.49,4,3,nothing,minority,male
10861,0,0,coupon,google,1,149.98,2,15,something,minority,female
10862,0,0,coupon,google,1,134.98,2,21,nothing,minority,female
10863,0,0,control,google,0,0,7,6,nothing,minority,male
10864,0,0,coupon,google,0,0,1,9,something,white,male
10865,0,0,coupon,google,4,61.99,3,1,something,white,male
10866,0,0,coupon,google,1,119.98,7,18,nothing,white,female
10867,0,0,control,google,0,0,2,11,nothing,white,male
10868,0,0,control,google,1,69.99,3,9,something,minority,male
10869,0,0,coupon,google,1,48.99,4,11,nothing,white,female
10870,0,0,control,facebook,4,41.49,5,13,nothing,white,female
10871,0,0,coupon,facebook,0,0,5,1,nothing,white,male
10872,1,56.99,control,google,1,56.99,0,11,nothing,minority,female
10873,0,0,control,instagram,7,55.99,5,12,nothing,white,female
10874,0,0,coupon,facebook,0,0,2,15,nothing,white,female
10875,0,0,coupon,google,0,0,5,15,nothing,minority,female
10876,0,0,control,instagram,4,187.47,3,14,nothing,white,female
10877,0,0,control,google,0,0,4,18,something,white,male
10878,0,0,control,facebook,2,62.49,5,11,something,white,female
10879,0,0,control,google,6,77.49,7,19,nothing,minority,female
10880,0,0,control,instagram,4,111.98,6,16,nothing,white,female
10881,0,0,coupon,google,2,52.99,3,20,nothing,minority,female
10882,0,0,control,instagram,2,60.99,1,17,something,white,female
10883,0,0,control,google,1,66.99,0,19,nothing,white,female
10884,1,56.49,control,instagram,5,56.49,5,23,something,white,female
10885,0,0,coupon,facebook,2,64.49,2,6,nothing,white,female
10886,0,0,control,google,2,49.99,1,28,nothing,minority,female
10887,0,0,control,instagram,0,0,1,14,nothing,white,female
10888,1,64.99,control,instagram,9,64.99,6,12,nothing,white,female
10889,0,0,control,google,0,0,4,4,something,minority,male
10890,0,0,control,google,0,0,2,22,nothing,white,female
10891,1,43.992,coupon,instagram,0,0,2,17,nothing,white,female
10892,0,0,control,google,2,47.49,5,19,something,white,female
10893,0,0,control,instagram,2,67.99,4,14,nothing,white,male
10894,0,0,coupon,google,3,52.99,4,25,something,minority,female
10895,0,0,coupon,facebook,0,0,1,13,nothing,white,female
10896,0,0,control,google,0,0,5,14,nothing,white,female
10897,0,0,control,instagram,3,106.98,1,3,nothing,white,male
10898,1,48.99,control,google,11,97.98,4,14,something,white,female
10899,0,0,control,facebook,2,50.99,0,16,something,white,female
10900,1,37.99,control,facebook,4,37.99,2,15,nothing,white,female
10901,0,0,control,google,5,115.98,7,4,something,white,male
10902,0,0,coupon,referral,1,56.99,5,13,nothing,white,female
10903,1,56.99,control,instagram,0,0,2,16,nothing,white,male
10904,0,0,control,google,0,0,0,16,nothing,minority,male
10905,0,0,control,google,0,0,0,12,nothing,minority,female
10906,0,0,control,google,5,185.97,4,18,nothing,minority,female
10907,0,0,control,google,0,0,1,25,nothing,minority,female
10908,0,0,control,google,0,0,1,19,nothing,minority,female
10909,1,52.792,coupon,referral,2,65.99,3,2,something,white,male
10910,1,47.992,coupon,other,2,59.99,0,16,nothing,minority,female
10911,1,59.99,control,instagram,1,119.98,0,11,something,white,female
10912,0,0,coupon,instagram,0,0,1,21,nothing,white,female
10913,0,0,control,facebook,0,0,0,24,nothing,white,female
10914,0,0,coupon,google,1,101.98,0,17,nothing,white,female
10915,0,0,control,referral,5,66.49,4,14,nothing,white,male
10916,0,0,control,google,0,0,6,17,nothing,white,female
10917,1,65.99,control,facebook,0,0,7,18,something,white,female
10918,0,0,coupon,google,0,0,5,3,nothing,minority,male
10919,0,0,coupon,instagram,2,67.99,1,25,nothing,white,female
10920,0,0,control,facebook,1,45.99,0,24,nothing,white,female
10921,0,0,control,facebook,0,0,5,1,nothing,white,male
10922,0,0,coupon,instagram,1,73.99,7,13,something,white,female
